Time Stamp,System Identifier,AirNet Addr.,Centralised Address,CA Device Line Number,*Line quality,HVAC Unit type,Refrigerant System Number,Generic system number,Comp.1 Disch. stepping down cntl,Comp.1 INV stepping down cntl,Comp.2 Disch. stepping down cntl,Comp.2 INV stepping down cntl,Compressor 1(INV1),Compressor 2(INV2),Defrost,Disch. pipe retry,Demand state,Demand stepping down cntl,EVM (Main),EVT (subcooling heat xchanger),EVJ (refrigerant injection),Fan step,Heating,High pressure retry,HP,H.P. stepping down cntl,INV1 Fin stepping down cntl,INV1 stand-by,INV2 Fin stepping down cntl,INV2 stand-by,Low pressure retry,L.P. stepping down cntl,Overheating stand-by,Oil return,INV1 oil separator below,INV2 oil separator below,Operation control mode,Operation output,Restart stand-by,Startup control,System HP,Thermostat ON,Unit Error stat,Ventilation,Target Condensing Pressure,Target Evaporation Pressure,*Comp 1 INV working hours,*Comp 2 INV working hours,Target Condensing T,Target Evaporation T,*Electric Power (Estimated),Comp.1 current,Comp.2 current,Comp. suction pipe temp.,Discharge pipe temp.(Comp.1),Discharge pipe temp.(Comp.2),INV1 comp. body temp,INV2 comp. body temp,Evaporating Temperature,Fan 1 rotation amount,Fan 2 rotation amount,Heat exchanger liquid pipe temp.,INV1 fin temp.,INV 1 rotation amount,INV2 fin temp.,INV 2 rotation amount,INV FAN current,I/U thermostat ON capacity,Subcooling heat exchanger gas temp.,Subcooling heat exchanger liquid temp.,System Current,Evaporating Pressure,Condensing Pressure,Site temperature
2024-07-27 10:57:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.0,43.0,31.5,45.0,47.0,9.0,0.0,0.0,31.0,35.0,0.0,35.0,0.0,0.0,0.0,31.0,31.0,0.0,0.95,1.855,30.0
2024-07-27 10:58:00,1.0,0.0,211.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.0,0.0,0.0,32.0,47.0,32.0,55.0,49.75,8.0,0.0,0.0,31.75,39.0,0.0,39.0,0.0,0.0,0.0,32.0,32.0,0.0,0.92,1.88,30.0
2024-07-27 10:58:00,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045,0.0,0.0,30.75,41.0,32.0,42.0,0.0,25.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,31.75,32.0,0.1,1.55,1.88,30.0
2024-07-27 10:58:00,3.0,0.0,111.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.0,0.0,0.0,32.0,46.0,32.5,49.0,48.25,17.0,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.0,1.23,1.9049999999999998,30.0
2024-07-27 10:58:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.0,43.0,31.5,45.0,47.0,9.0,0.0,0.0,31.0,35.0,0.0,35.0,0.0,0.0,0.0,31.0,31.0,0.0,0.95,1.855,30.0
2024-07-27 11:00:00,1.0,0.0,211.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045000000000000005,0.0,0.0,32.0,47.0,32.666666666666664,54.0,49.0,8.0,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,0.92,1.9133333333333333,30.0
2024-07-27 11:00:00,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045000000000000005,0.0,0.0,31.0,41.0,33.0,42.0,0.0,25.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,1.55,1.93,30.0
2024-07-27 11:00:00,3.0,0.0,111.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.0,0.0,0.0,32.0,45.0,33.0,48.0,48.0,17.0,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.0,1.23,1.93,30.0
2024-07-27 11:00:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.333333333333332,43.0,33.333333333333336,45.0,46.0,9.0,0.0,0.0,31.666666666666668,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.9499999999999998,1.9466666666666665,30.0
2024-07-27 11:01:00,1.0,0.0,211.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045000000000000005,0.0,0.0,32.0,47.0,32.666666666666664,54.0,49.0,8.0,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,0.92,1.9133333333333333,30.0
2024-07-27 11:01:00,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045000000000000005,0.0,0.0,31.0,41.0,33.0,42.0,0.0,25.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,1.55,1.93,30.0
2024-07-27 11:01:00,3.0,0.0,111.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.0,0.0,0.0,32.0,45.0,33.0,48.0,48.0,17.0,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.0,1.23,1.93,30.0
2024-07-27 11:01:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.333333333333332,43.0,33.333333333333336,45.0,46.0,9.0,0.0,0.0,31.666666666666668,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.9499999999999998,1.9466666666666665,30.0
2024-07-27 11:03:00,1.0,0.0,211.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045000000000000005,0.0,0.0,32.0,47.0,32.666666666666664,54.0,49.0,8.0,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,0.92,1.9133333333333333,30.0
2024-07-27 11:03:00,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045000000000000005,0.0,0.0,31.0,41.0,33.0,42.0,0.0,25.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,1.55,1.93,30.0
2024-07-27 11:03:00,3.0,0.0,111.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.0,0.0,0.0,32.0,45.0,33.0,48.0,48.0,17.0,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.0,1.23,1.93,30.0
2024-07-27 11:03:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.333333333333332,43.0,33.333333333333336,45.0,46.0,9.0,0.0,0.0,31.666666666666668,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.9499999999999998,1.9466666666666665,30.0
2024-07-27 11:06:00,1.0,0.0,211.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045000000000000005,0.0,0.0,32.0,47.0,32.666666666666664,54.0,49.0,8.0,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,0.92,1.9133333333333333,30.0
2024-07-27 11:06:00,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045000000000000005,0.0,0.0,31.0,41.0,33.0,42.0,0.0,25.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,1.55,1.93,30.0
2024-07-27 11:06:00,3.0,0.0,111.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.0,0.0,0.0,32.0,45.0,33.0,48.0,48.0,17.0,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.0,1.23,1.93,30.0
2024-07-27 11:06:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.333333333333332,43.0,33.333333333333336,45.0,46.0,9.0,0.0,0.0,31.666666666666668,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.9499999999999998,1.9466666666666665,30.0
2024-07-27 11:07:00,1.0,0.0,211.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045000000000000005,0.0,0.0,32.0,47.0,32.666666666666664,54.0,49.0,8.0,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,0.92,1.9133333333333333,30.0
2024-07-27 11:07:00,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045000000000000005,0.0,0.0,31.0,41.0,33.0,42.0,0.0,25.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,1.55,1.93,30.0
2024-07-27 11:07:00,3.0,0.0,111.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.0,0.0,0.0,32.0,45.0,33.0,48.0,48.0,17.0,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.0,1.23,1.93,30.0
2024-07-27 11:07:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.333333333333332,43.0,33.333333333333336,45.0,46.0,9.0,0.0,0.0,31.666666666666668,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.9499999999999998,1.9466666666666665,30.0
2024-07-27 11:08:00,1.0,0.0,211.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045000000000000005,0.0,0.0,32.0,47.0,32.666666666666664,54.0,49.0,8.0,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,0.92,1.9133333333333333,30.0
2024-07-27 11:08:00,2.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045000000000000005,0.0,0.0,31.0,41.0,33.0,42.0,0.0,25.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.10000000000000002,1.55,1.93,30.0
2024-07-27 11:08:00,3.0,0.0,111.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.0,0.0,0.0,32.0,45.0,33.0,48.0,48.0,17.0,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.0,1.23,1.93,30.0
2024-07-27 11:08:00,4.0,0.0,311.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.333333333333332,43.0,33.333333333333336,45.0,46.0,9.0,0.0,0.0,31.666666666666668,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.9499999999999998,1.9466666666666665,30.0
2024-07-27 11:10:00,1.0,0.0,211.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045,0.0,0.0,32.0,46.0,31.75,53.0,48.0,8.5,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.1,0.935,1.8675,30.0
2024-07-27 11:10:00,2.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045,0.0,0.0,31.0,41.0,33.0,41.0,0.0,25.0,0.0,0.0,31.5,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.1,1.55,1.93,30.0
2024-07-27 11:10:00,3.0,0.0,111.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.045,0.0,0.0,32.0,45.0,33.0,47.5,47.0,17.25,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.1,1.2375,1.93,30.0
2024-07-27 11:10:00,4.0,0.0,311.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.25,42.25,31.5,44.0,45.75,9.0,0.0,0.0,32.0,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.95,1.855,30.0
2024-07-27 11:11:00,1.0,0.0,211.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045,0.0,0.0,32.0,46.0,31.75,53.0,48.0,8.5,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.1,0.935,1.8675,30.0
2024-07-27 11:11:00,2.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045,0.0,0.0,31.0,41.0,33.0,41.0,0.0,25.0,0.0,0.0,31.5,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.1,1.55,1.93,30.0
2024-07-27 11:11:00,3.0,0.0,111.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.045,0.0,0.0,32.0,45.0,33.0,47.5,47.0,17.25,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.1,1.2375,1.93,30.0
2024-07-27 11:11:00,4.0,0.0,311.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.25,42.25,31.5,44.0,45.75,9.0,0.0,0.0,32.0,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.95,1.855,30.0
2024-07-27 11:12:00,1.0,0.0,211.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,505.0,505.0,44.0,15.0,0.045,0.0,0.0,32.0,46.0,31.75,53.0,48.0,8.5,0.0,0.0,32.0,39.0,0.0,40.0,0.0,0.0,0.0,32.0,32.0,0.1,0.935,1.8675,30.0
2024-07-27 11:12:00,2.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.56,1.15,396.0,396.0,44.0,15.0,0.045,0.0,0.0,31.0,41.0,33.0,41.0,0.0,25.0,0.0,0.0,31.5,33.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.1,1.55,1.93,30.0
2024-07-27 11:12:00,3.0,0.0,111.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.56,1.15,447.0,447.0,44.0,15.0,0.045,0.0,0.0,32.0,45.0,33.0,47.5,47.0,17.25,0.0,0.0,32.0,36.0,0.0,36.0,0.0,0.0,0.0,32.0,32.0,0.1,1.2375,1.93,30.0
2024-07-27 11:12:00,4.0,0.0,311.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.56,1.15,510.5,510.5,44.0,15.0,0.0,0.0,0.0,31.25,42.25,31.5,44.0,45.75,9.0,0.0,0.0,32.0,35.0,0.0,35.0,0.0,0.0,0.0,32.0,32.0,0.0,0.95,1.855,30.0
